"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Bangladesh","BGD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.82206726","65.80530548","62.93533707","63.01078033","63.09557724","65.38332367","65.63786316","66.41323853","67.83094788","67.94347382","67.95515442","68.17604828","68.27939606","69.62185669","70.75862885","72.67826843","71.49494171","70.08963776","70.67902374","72.05020905","74.00198364","72.96946716","72.52640533","","",
"Bulgaria","BGR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.3757019","43.70613098","39.79439545","38.06082916","39.20325851","38.86741257","42.64740753","42.59270096","42.62918854","44.3673439","43.14134216","44.46372604","47.7468071","41.86244583","40.24094009","42.50993729","43.25471497","42.19384384","39.32843781","37.79553986","35.52528763","33.72874832","35.07592392","","",
"Bahrain","BHR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.53905296","26.7744503","26.95469666","32.31951141","30.68171883","27.47366142","26.69632721","30.2359314","27.9108448","26.58000565","26.74535942","26.31511879","26.80383301","26.91797447","26.14287376","25.89375496","27.98857307","31.99498177","30.00357628","29.97935486","26.28821754","25.66297722","23.47058868","","",
"Bahamas, The","BHS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.22701263","28.23169136","28.80686188","28.64151382","29.60046577","30.36487389","29.36036491","28.73091125","27.80749512","27.0141716","27.59894562","27.96435928","28.74622917","27.93116951","28.32260704","30.3905201","28.00711441","24.33213806","27.6782856","26.72900009","22.40900993","25.51211166","24.24633217","","",
"Bosnia and Herzegovina","BIH","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.98865128","41.3520546","38.45634842","32.54938889","42.70067978","45.20005798","44.99708557","44.27066803","43.91299438","30.61831665","30.07586288","29.46848488","29.21257019","29.06751633","28.92234421","28.80271149","28.61372757","29.11909294","29.31168938","29.35281181","28.86445999","30.71450996","30.88310814","","",
"Belarus","BLR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.013731","20.72087097","23.02361107","20.16473579","19.22298622","21.783041","24.38873672","25.79533768","29.83945274","30.91816902","29.16505241","33.58686447","30.77361488","33.79212189","34.89439774","36.20293045","26.71418381","27.05755615","25.44559479","25.69003105","24.76618576","21.92699814","27.618536","","",
"Belize","BLZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.14070511","34.01008606","33.93389511","34.33569336","34.26222229","33.10662079","30.15259171","26.12111855","24.22947693","24.33958817","24.62802124","24.01806259","25.15201187","25.31771088","22.72506523","23.42960167","22.72099876","23.27973175","23.10110855","22.72480011","20.86414528","22.07592201","26.60677338","","",
"Bermuda","BMU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.50730133","33.05337524","33.92093658","32.02861404","32.59439087","32.00019073","32.2653923","30.76193619","30.36822891","30.09937668","33.27740097","32.50546646","34.3583374","34.00916672","30.90435982","27.32661629","28.02112007","25.07784653","22.10827065","23.99159813","20.89839554","22.73787498","21.87678146","","",
"Brazil","BRA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.59222031","37.80702972","36.40619659","35.47386169","35.3658371","35.87643814","34.37126541","33.09412003","30.88409233","31.21031952","29.38520432","29.29958534","29.68202972","28.17706871","28.18024635","24.70735931","24.42057228","24.46793365","24.82529449","24.87984657","26.09086418","25.26789093","27.36837578","","",
